name,return_max,return_min,ic_mean,ic_std,ir
alpha057,11.32521099466599,-12.28924005343024,0.06921017749074876,0.15510505071297204,0.4462148535628598
alpha043,-4.304617055774784,-1.1999824809150184,0.0063596058034505,0.12626628440520132,0.05036661871701142
alpha042,4.561251655019749,-14.907112862450056,0.051196412909503615,0.16701975487700435,0.30652908661736067
alpha083,16.945162443351425,-20.967567075990125,0.10065398955005535,0.16643459428369275,0.6047660342686185
alpha040,2.0748638726963975,0.21069660753436636,0.01366045169452406,0.14791941111712867,0.09235063600751596
alpha054,5.063316415354624,-11.602309206126815,0.06158569006376722,0.15343241213606842,0.4013864424496644
alpha055,1.0231559162710013,2.1515750874501194,0.012621507253940168,0.10075291168643283,0.12527188587086513
alpha041,-10.710167826800676,8.21809537840057,-0.023027583928740852,0.14092974590435023,-0.16339761191629337
alpha045,-0.4708539422582092,-3.922404404980151,0.005694730713132688,0.10360118160214574,0.05496781624558943
alpha078,3.3569343624306747,1.356063708695121,0.007476725166909045,0.09744288396239043,0.07672930913862115
alpha050,-0.5138405230664667,4.492412777949983,0.0052381036213741735,0.09611479684120847,0.05449841016704285
alpha044,-1.3209343355879977,2.545718247128903,0.00764786783327384,0.12259283033386029,0.062384299411688264
alpha085,3.873742212729958,-0.18687502571057557,0.005014825230833868,0.1074765775015118,0.04665970342015523
alpha052,1.6634501327894569,-2.7149968605788555,0.013672309545366518,0.164271660022294,0.08322987387788612
alpha047,0.1394520676312183,-6.463641073697346,0.020747644616685046,0.14692756427243053,0.14121002222711
alpha053,5.738291734298517,-4.83492435277344,0.04436202451625898,0.13687762046385046,0.3240999103134982
alpha084,-6.625257721428746,0.6992679932227297,-0.036758460449432095,0.17347301145515714,-0.21189728673692954
alpha008,2.5300500354985545,-6.01952975291975,0.03261345790846931,0.1654914453861553,0.19707035510125342
alpha034,-2.3796007411591713,8.777918319797795,0.004786348132730477,0.14347119003771253,0.03336104016055313
alpha020,-4.409016103529284,3.581321678596261,-0.0072869535007593035,0.13015477172512185,-0.05598683324610534
alpha009,-1.9476100317183942,-1.583938182598832,0.026604678981843752,0.16117970177807295,0.1650622174402303
alpha037,-0.2577223134925255,-1.638039711611139,0.01785512017377405,0.14698581571031238,0.12147512389198076
alpha036,3.618064514168129,-3.9229340598190277,0.02629404980468778,0.12692127565713157,0.20716818097321374
alpha022,3.3384886148279946,-0.4239102412839646,0.006582341507024286,0.10755264716527636,0.06120111108849965
alpha026,-0.43756354863533353,-3.5950416881036507,0.01680732614168956,0.11953265557181729,0.1406086567832623
alpha032,1.921003553921885,-3.763724636750565,0.009608236448351992,0.07832986026424683,0.12266377618878008
alpha033,-1.0167550483031196,-1.6169756102268895,0.035150951303403,0.17852380730394546,0.19689783583629714
alpha031,-1.1650739530078003,-0.2133820352101523,0.014324207581175495,0.12046919257673236,0.11890349121458375
alpha025,1.3756958089206073,-0.8536121295943389,0.035873306559529486,0.17217837045490442,0.20834966938501218
alpha019,0.4276424741012086,-3.2239766697006456,0.022639889897896556,0.16341982507932853,0.13853820909982326
alpha018,-2.9731338735494717,-1.1801146519896388,0.013426743649375293,0.16708233229329164,0.08036004444686805
alpha024,-1.063966205770983,-1.5014716525707517,0.013270155057883122,0.14329871261184157,0.09260484491461185
alpha030,-1.8827480282801456,1.135578649640312,0.01749080888064589,0.12751945566780093,0.13716188474181493
