name,return_max,return_min,ic_mean,ic_std,ir
alpha029,4.4809504066822825,-0.7085413397422968,0.01944425472314365,0.1282313971755444,0.1516341173178136
alpha015,1.3646373726272643,0.2344532755382822,0.01865783153179265,0.07950466454877948,0.23467593552759763
alpha014,0.1359149850133079,2.589842165947598,-0.002703090317870772,0.11146539803100546,-0.024250488183955296
alpha028,2.7215432185845323,-0.4169211974214271,-0.006841996130160893,0.11162433876077245,-0.061294841305392256
alpha002,3.3121468474961446,-0.018882862287128432,0.028515156236632932,0.08680884666529108,0.32848214591052954
alpha016,-0.45077736759768783,3.849412960956755,0.014954247952751366,0.08695956021400843,0.17196784247699504
alpha017,-0.2315438972433359,2.783183261265698,0.027321262333013904,0.140705484468864,0.19417340010694245
alpha003,0.49064536603582454,3.6875102331590526,0.0011013375670512926,0.07559754754016347,0.014568429835189745
alpha013,-0.605194039624557,4.4406594183787895,0.01842777411224187,0.08688839620909869,0.21208555936393458
alpha012,-2.504828315327279,3.2199487054129783,0.007324161395395642,0.10477724220362321,0.06990221579951425
alpha006,-0.7191270887596524,0.9881940088507513,5.1005195086201015e-05,0.11607344127675058,0.0004394217533758717
alpha010,-9.177980926208251,3.4807302803763207,0.003468446235906351,0.1463252468456798,0.023703675959380454
alpha038,0.8288735238504152,0.98026606133228,0.04917918797440044,0.14120973782057955,0.34827051401290254
alpha005,6.490795559075391,-11.488267110468797,0.06377645167770067,0.1309196307482585,0.4871420069946159
alpha011,1.9353591730442155,-1.8990000291696507,-0.0008299218150311192,0.11361329184958874,-0.007304795077409099
alpha077,-1.4806450486937184,4.100721047166633,0.0005771100350351284,0.13074783869980477,0.004413916442321965
alpha088,1.9034920984384307,3.5683708439693262,0.0369874161636721,0.1514068352864074,0.24429158758721284
alpha049,-8.950871480767342,0.08884351964777437,0.02479919415055932,0.14494602359667075,0.17109261458297037
alpha101,4.277499139824226,-5.9637904686205,-0.01401218081393522,0.15879785775287802,-0.08823910481047573
alpha060,-1.1164881411440675,-2.1229487260765456,0.00818086674513942,0.13410127132651242,0.06100513935636363
alpha098,-2.2469269506752987,0.05348701016094637,-0.006089436064318932,0.08546073984042635,-0.0712541931615526
alpha073,1.4679544303386471,-0.04913480749824117,-0.03068235467849647,0.147794615783286,-0.20760130208996636
alpha066,2.314623707262431,-5.063126660235229,0.022803331116916025,0.09006149969821907,0.2531973284180937
alpha072,4.391471459423979,0.3369371080763628,0.011508831889766374,0.09262803993972946,0.12424781844951979
alpha094,5.047796707471353,-4.362055955623445,0.04103613715789591,0.14896369286847655,0.27547744264186347
alpha057,0.028598041250660344,-3.7973447450290188,0.022581559198980958,0.1279684629061728,0.17646190855271804
alpha043,-5.747919858520856,-1.6795463511265485,-0.008188463059712185,0.11650227783547028,-0.07028586231829989
alpha042,1.6690572946398419,-8.079886058921515,0.029485555539209077,0.1311961045758993,0.2247441388181701
alpha083,4.14296282788662,-8.593116577565452,0.04567382627263698,0.14380522297123438,0.3176089527831211
alpha040,-0.5825386521862708,1.1405871966352343,0.017325054899942276,0.13349607662501842,0.12977950616936257
alpha054,-0.04208993448662213,-1.8810937928481763,0.015896580615044068,0.12687617009665922,0.1252920907285697
alpha055,0.9608206847278034,2.0502324223126145,0.023087542241340003,0.08135779251387347,0.2837778844282558
alpha041,-12.648250114389858,8.205735041832973,-0.01755605021604783,0.12600233618142873,-0.1393311485175097
alpha045,-4.517538261796794,-1.1762393769354507,0.0047738524082080345,0.09498127443409933,0.0502609849852064
alpha051,-25.867361066910235,-2.0557545289578982,0.030386159772186883,0.14493462124801867,0.2096542531421027
alpha078,-2.9302944451936597,2.3064961362861958,-0.0009745286711316121,0.096585242539585,-0.010089829931650337
alpha050,0.17290291023375204,-3.0089998365168125,0.025435276724462642,0.08725735687545828,0.2914972173723553
alpha044,-2.1438641164217564,3.3888014728478133,0.009063814040633068,0.10625739246310453,0.08530055020670935
alpha085,-0.716008682907221,0.8249509910318586,-0.0031874658444402196,0.09729526666100746,-0.0327607493542915
alpha047,-2.2540395494696774,-2.1048297929449067,-0.009962511990264858,0.13676486568502655,-0.0728440885776089
alpha053,-1.692462864523181,0.7695057109624592,0.010496962943540654,0.11884280639786525,0.08832644786591988
alpha084,-9.247360077485611,4.931226550783929,-0.06391298181736878,0.15434148590383734,-0.4141011176812814
alpha008,0.6646228362416906,-1.1491490498782841,0.027596951366075404,0.1386676840239838,0.1990150160819176
alpha034,5.505724082501828,5.812262843956084,0.02381241709985112,0.13779269258423427,0.17281335209626095
alpha020,0.8765731127202692,-1.5401925270952521,0.022784909518849154,0.1192110255261068,0.19113089094145355
alpha009,-9.452166769357007,1.8680210565569233,0.012974464611177693,0.1537018950365591,0.08441317270741278
alpha037,-3.907215626577365,0.20847145064006867,0.017522684382269015,0.13025118342173927,0.1345299437743491
alpha022,-4.348442140476028,4.2035606357759825,-0.009535132809523407,0.10188374998859775,-0.09358835742295041
alpha026,2.997364459487173,-2.9015827263589866,0.031264719090689994,0.10960754168806199,0.2852424076772741
alpha032,7.966516092430265,-4.703905377346773,0.020253986365794077,0.11885146659941105,0.1704142737595334
alpha033,-6.741383022008662,1.3985564075169599,0.02084908757303083,0.16575522085621536,0.12578238842393027
alpha031,1.1531407292997287,0.30201149318287435,0.022020610300663098,0.12141831058587364,0.18136152771693298
alpha025,-2.928174070088163,-3.278744313574,0.033402320334380425,0.15224032037287588,0.21940521573108565
alpha018,-1.3551159676850055,-3.478036016132391,0.02032287695236801,0.1338962377687519,0.1517807915370037
alpha024,8.003627561512516,-2.0677145559211407,0.04109736330964464,0.1083220010702326,0.3793999640294532
alpha030,-0.7098186213227997,-1.455703171334699,0.022560433649911473,0.12432763688197676,0.18145952272323743
