name,return_max,return_min,ic_mean,ic_std,ir
alpha047,3.5508940306061554,-5.089525801043049,0.01511227308578996,0.1349740094700459,0.11196431924283727
alpha053,5.360755331760281,-5.198980746706772,0.039095564067790335,0.12231203011756953,0.31963792956596876
alpha084,-2.2405023500082777,5.36763938213225,-0.037859896688751886,0.14596534572759093,-0.25937592584070085
alpha008,1.625064000403409,-1.121514100752563,0.015360564503652894,0.14249548516542038,0.10779685044632185
alpha034,5.4139321413604335,-0.9229932105070393,0.03337926950800851,0.13579573197864428,0.24580499712065956
alpha020,-4.078316858624476,2.8243179842268873,-0.003354040869039776,0.12554734141851817,-0.026715347622208244
alpha009,1.619622883395344,0.1302551042781097,0.028930597192261525,0.1455098944500384,0.1988221990099443
alpha037,4.169881945279563,-6.31229096001551,0.03296968337897795,0.12631752805189214,0.26100640099158506
alpha036,8.690250131206945,-6.424887540932289,0.033737035665603404,0.10080199588154105,0.3346861872184553
alpha022,2.059914390388773,0.9876241944994923,0.00925333489211833,0.09518023812519258,0.09721907692589742
alpha026,2.912790783311525,-2.8240044844307644,0.01784288178855504,0.09890418679807679,0.1804057276663438
alpha032,-1.968745797544802,0.7420295450666359,0.0007497965926771964,0.0790962380438273,0.009479548095090608
alpha033,4.325210633537857,-4.695585787336531,0.04460763632533325,0.15473063397586712,0.28829220936489264
alpha031,2.8151910338114483,0.2271370041806442,0.023709489034368994,0.11543196162902948,0.20539795650848922
alpha025,7.557611397615016,-2.630890994269608,0.04082193107035829,0.15069689357841806,0.2708876745963964
alpha019,5.186361722875343,-4.771658156618175,0.03080472735096858,0.13448304883989257,0.2290602988012477
alpha018,0.6727542801243658,-2.5141533600236965,0.020623380623067594,0.12974272645565416,0.15895596760190353
alpha024,2.1028839537762245,1.4712035726383021,0.015735559809218203,0.12875696211287949,0.1222113317291771
alpha030,-2.0535378754416023,-3.7754249069099632,0.013483594989006245,0.11166336749738125,0.1207521794407863
