name,return_max,return_min,ic_mean,ic_std,ir
alpha029,0.36818940688521096,2.2030415447393814,0.0011168563674619993,0.11740782469604999,0.009512622947860256
alpha015,2.7135897882546445,-1.268057646953702,0.018343157182723568,0.09719516776062749,0.18872499122486358
alpha014,-1.3766963398542664,2.572667499975978,-0.0021013887124720593,0.11389163172227704,-0.018450773605529356
alpha028,2.164530235229112,2.707495577136676,0.0018525885525968375,0.11306039259565866,0.016385831590221934
alpha002,-1.2738234901243928,2.135495851653957,0.024101757854717912,0.09451804077690744,0.25499637589405505
alpha016,1.6154909229704195,0.8877406696394807,0.021279631189883345,0.10291865235095303,0.20676165790939155
alpha017,-2.270918816785761,1.3137396252149713,0.031861312947844014,0.15066434758757002,0.21147214625095956
alpha003,-0.08148226921300683,-0.42720154114550546,0.005550184466439879,0.08138756895238557,0.0681944987162219
alpha013,0.12640229028804129,-0.1967769130595265,0.023148883212063646,0.09932024454377293,0.23307315964029218
alpha012,-6.676336506450387,-1.2329519960352364,0.013454869695648082,0.09693038823375236,0.13880961317518928
alpha006,-3.494026895358715,-1.4141733631911624,-0.008632371265493622,0.11720688535504378,-0.07365071803882846
alpha010,-13.408226338451623,1.587424173972174,0.006476168027966827,0.1304009867159806,0.049663489449448886
alpha038,2.745138752695553,-3.8745065475054297,0.05647819395082719,0.1537922395460542,0.3672369562829234
alpha005,2.768703187610022,-14.081932724567814,0.07130741749713411,0.13732266101245688,0.5192691211442927
alpha011,5.606600975445186,-6.043045378405498,0.021674639709877555,0.11643682536102379,0.1861493530304799
alpha077,-3.861758401522142,0.474140967217096,0.006512517514356798,0.10638189730785655,0.06121828693758251
alpha088,1.561127407991858,0.46907741527268954,0.05321142965210313,0.1411674966304266,0.37693825365062245
alpha049,-9.934621402234445,0.6920164645607407,0.029225304098264692,0.14624818770861342,0.19983361541883532
alpha101,5.952732347587197,-7.293537194242861,-0.029102467684441278,0.1603825472487926,-0.18145657481855693
alpha060,0.7528506621401476,1.076306514562475,0.016146714403397815,0.1405509786952894,0.11488155083148471
alpha098,-1.8482402484876204,-0.09055912455702142,-0.020226262817788488,0.09177780464152434,-0.2203829444035016
alpha073,-4.114598879553233,3.560578377468371,-0.04234377395181861,0.13367734770837303,-0.31676102703798903
alpha072,-2.171626538651772,-2.91184285164503,-0.0007625699365629959,0.08872329560496486,-0.008594923479378997
alpha094,4.648431279767884,-5.750116819126516,0.05842402101265312,0.14885416398203904,0.3924916807816182
alpha057,-3.807053065525423,-8.805953873122219,0.04840576240468435,0.1284205508383741,0.3769315899104518
alpha043,-3.4925187498846544,-0.3686512285117072,0.004395809470934731,0.10814396252425802,0.040647756641511046
alpha042,12.39670883077082,-12.084132876796216,0.06529114865125656,0.14111571835129222,0.4626780731025395
alpha083,2.9478715507957887,-9.441481041035926,0.06608721018302888,0.1381166950103844,0.4784882101186976
alpha040,1.0765140541524332,-2.6696189372021895,0.023243008017221102,0.1396859593319416,0.1663947337898705
alpha054,1.4058932751925823,-4.9588712320713935,0.0368163875270518,0.1399514389037139,0.2630654448103341
alpha055,-3.4562459124298783,2.9387071025310796,0.01045026954743898,0.10304303621961747,0.10141655303291076
alpha041,-13.69584187440931,2.5947673738357935,-0.009312472176636688,0.12957028019476027,-0.07187197683480256
alpha045,-4.720004991166649,-6.7041494051989226,0.008490151655719664,0.08858648261311836,0.09584026146289724
alpha051,-2.360632668135798,-0.5195646290101497,0.03002972021209815,0.14130147096328574,0.21252234677656506
alpha078,1.6775979431149501,-0.31466048913131317,0.0028277599173360114,0.09941094412744864,0.028445157041368754
alpha050,1.3387798666264494,-2.414409285378394,0.017561651559269094,0.09840226747389613,0.17846795617720698
alpha044,-2.9616422789968677,-0.21675697023382234,0.013595810762681794,0.11384228125561827,0.11942672452385368
alpha085,3.0300654171555585,-0.46067868679666724,-0.005825801130264015,0.10525883179481543,-0.055347385401544685
alpha047,0.7066045013948141,-7.018468990005466,0.016529353900044737,0.12836526000655907,0.12876812541960447
alpha053,-1.0656466582570356,-1.6235486465210336,0.02569248789077772,0.11903594600375698,0.21583806197471492
alpha084,-7.955682827250898,0.9787383196413479,-0.06706410470798678,0.15221683855347806,-0.4405826933820155
alpha008,5.535037850326052,-10.033457484107666,0.06225408234042344,0.14337238539058728,0.434212503131796
alpha034,-1.06394121415887,3.9493084610664475,0.03495431430861202,0.13656875238372185,0.25594664737362244
alpha020,-1.100938593561196,-3.7869248237176745,0.02053704908841766,0.11535066987465542,0.17804013718111933
alpha009,-10.093539932182205,-0.5166417961832703,0.025265300807431133,0.1474150641083012,0.17138886694014874
alpha037,-8.1851548550127,0.25512015107365116,0.027432809376115495,0.1300944757479834,0.21086836484323762
alpha022,-6.054639370773884,-2.400092059520187,-0.007232762022848663,0.09862619752385846,-0.0733350996432667
alpha026,3.996978152329689,-1.3341381235199012,0.013325393184560313,0.1163671961154464,0.11451159458495813
alpha032,2.26204673158259,-6.269211004448216,0.016525195118812064,0.06817882883993517,0.24238015524743908
alpha033,-7.167398011158621,3.059175939486014,0.036639384393087934,0.1630458620624989,0.2247182720837361
alpha031,2.054479211586191,-5.624944365224538,0.0394683936542296,0.11644741091166741,0.33893749414633895
alpha025,-3.229733444737315,-12.453921076077679,0.05636651418947719,0.14909327801543237,0.3780620759015225
