name,return_max,return_min,ic_mean,ic_std,ir
alpha029,0.15003319400852533,-3.847471416110748,0.014117374401915286,0.1734475308351937,0.08139276664208801
alpha015,8.004858203309873,-4.41565637408603,0.013263171542887463,0.12927368595345123,0.10259761253858929
alpha014,2.9562427992857465,-4.566077145440328,0.00412208537762288,0.16197501575555212,0.025448896290547727
alpha028,-9.460291452652037,4.689057608469049,-0.0021725373465596577,0.15301208349928527,-0.014198469146195278
alpha002,2.8739150744749864,1.8431631573334606,0.017252458079070856,0.10464953331141591,0.1648593886007214
alpha016,-1.7847658841441127,-2.0090540117279065,0.02184297380988082,0.10078381758914408,0.21673096269210618
alpha017,-7.760594768031481,4.175582895880048,0.036546628041589035,0.20510508230704935,0.1781848973731303
alpha003,0.014199479103638168,-5.049067487051806,0.004024572392637594,0.08935829771085312,0.04503859737413938
alpha013,-1.7640098993954023,-3.3451382941773744,0.025119805173669532,0.09758690473211394,0.25740959038127065
alpha012,6.399800377072662,-15.489167657321001,0.027967542179163453,0.14325054813895885,0.19523514948113008
alpha006,-4.572965559631603,-7.404075786853204,-0.007232246391327806,0.17457818395418162,-0.041426976885187004
alpha010,-21.37740340361183,9.143033498266728,0.006296182873524444,0.18691868494216451,0.03368407431002726
alpha038,9.19323771002567,-4.422693809318368,0.051763901583051636,0.20792638394581642,0.24895302174129474
alpha005,4.12499746579309,-14.858263375663316,0.05474877504759825,0.18752181098078047,0.2919595046637512
alpha011,4.328063501537471,-18.4859103881585,0.017199420683037307,0.1665530267585394,0.10326693556864748
alpha077,0.28690053607949295,0.04503036204805966,0.009415485124408544,0.13760803853738915,0.06842249351479772
alpha088,14.700918707375443,-9.200698864556545,0.0632503331153232,0.1921982186517635,0.3290890704347475
alpha101,12.33557734609203,-7.432006574676908,-0.020250693371484243,0.21815193173429415,-0.09282839354431796
alpha060,-25.547148273378227,16.95530689837188,-0.034400299945834906,0.18906132123387182,-0.18195313415418904
alpha098,-5.361369101184454,-2.8119072227872355,-0.009428996280075342,0.10237502313735915,-0.09210250695058911
alpha066,6.992409018025114,-7.8300916243345675,0.02577726943544068,0.10807783532726009,0.23850652964492683
alpha072,9.495958307184083,-5.8925474524695876,0.009815308727874318,0.13117396137914938,0.07482665480768579
alpha094,15.456070325707838,-21.197783896210744,0.0555569779925627,0.20368114095397694,0.2727644676986376
alpha057,3.6780852067264114,-5.476290765190628,0.03557975632198673,0.18074165290906047,0.19685421566819777
alpha043,-9.408133618493686,5.871438787909966,-0.020328239944588607,0.14570640402948026,-0.1395150754010487
alpha042,3.0509200561357197,-12.146512723638647,0.027967150986196492,0.19152432830401608,0.14602401289617287
alpha083,-7.582255803436633,-7.860075377161824,0.030729028567705565,0.20422198541023984,0.1504687583267653
alpha040,2.374141180776501,-13.906578801551328,0.016038926340622452,0.17832376413053846,0.08994273095806495
alpha054,-14.539885539692765,10.524192148781975,-0.019735223105294162,0.1815716257384849,-0.10869111858765053
alpha055,5.467066132529563,0.6552130974935011,0.017252388802181322,0.10771363645242167,0.16016903124240817
alpha041,-28.685841149385105,9.344582031447501,-0.020657942668857017,0.1661433483673375,-0.12433806632561048
alpha045,5.674278498746244,-11.95170788399813,0.025273733415348627,0.1240053207251504,0.20381168539829178
alpha078,-2.3000633814063143,-0.7430207195335825,-0.0027381952787069353,0.13245672347473128,-0.02067237665915313
alpha050,9.882070595128578,-3.3684902856268018,0.013721110998353825,0.13274407678523314,0.10336514691011964
alpha044,5.797402750096214,-6.445985401436483,0.018848558695628913,0.14476717761576724,0.13019911699636558
alpha085,-2.3490858885999444,-7.009042207352101,0.00045584180554436885,0.13139148836138093,0.0034693404514196187
alpha047,-11.082045616849223,0.5805762099386769,-0.008175420735419221,0.18732931626702745,-0.043641971787083324
alpha053,-26.07250690059515,15.249876290621689,-0.026084777796013352,0.1825639410391158,-0.14288022951051696
alpha084,-29.43876019574465,18.056714696437215,-0.07682877505687258,0.21472565577958644,-0.357799699239184
alpha008,-1.5477416467180038,-8.500218763971557,0.03741613871488305,0.21154076002743655,0.1768743702633489
alpha034,-1.7203981967317539,5.355079960889242,0.03480990170379687,0.1851796322170669,0.18797910594720715
alpha020,-7.29820851959273,0.3218016804407142,0.00868292965626594,0.17120229792483507,0.0507173663059015
alpha009,-19.880964667106092,6.7224837243839985,0.019707666405554287,0.19993102437790386,0.09857232746581353
alpha037,2.5293758806155253,-12.538299954595322,0.06043634286435672,0.18800468568955844,0.32146189677501896
alpha022,-2.5179670315722547,-0.3866269942875977,0.0051244009096843,0.1413897138801829,0.03624309554814464
alpha026,10.019993527934368,-14.38692274064457,0.022455413694487055,0.15769674821779073,0.1423961746089684
alpha032,4.698439845707281,-12.8948118837513,0.018623339852176866,0.10126531725029844,0.18390639912918438
alpha033,-13.168508733308881,-2.212046019129943,0.03472637880797082,0.23171071819516692,0.14986954025459126
alpha031,11.258574934402965,-7.375272439581471,0.0431118282310471,0.15359158182478025,0.28069134856772143
alpha025,-4.042343650743074,-19.606856373661774,0.061978751488183104,0.19736155307165562,0.31403660198032907
alpha018,-0.21221545444150003,-7.8903924934825564,0.04519355605880175,0.1946283545013007,0.23220437831169005
alpha024,5.653238497531632,0.4609842824865318,0.04234707157507694,0.2045614269514689,0.2070139625351927
alpha030,2.860733053418052,-1.7322060478419665,0.03383166982391721,0.1730500754153834,0.1955021963596886
