name,return_max,return_min,ic_mean,ic_std,ir
alpha029,6.101974637915397,-0.12128809140699026,0.014307972337985976,0.13822826677618943,0.10350974277318076
alpha015,2.5729987769484985,-1.8822862662748463,0.019259871825284235,0.0918336002547497,0.20972576237735055
alpha014,3.479293847594711,-1.0533328494899408,0.0112071565007054,0.11411595092699055,0.09820850117505088
alpha028,1.810796240531154,-0.5936802064909763,0.007012887405214837,0.10727898039309663,0.06537056354858975
alpha002,4.838948373733221,-0.9917777644019576,0.028807785722626995,0.10107743353018475,0.28500709521897516
alpha016,-1.3571542728274544,-1.167054842275972,0.013818269647487499,0.090636234296405,0.15245855870730485
alpha017,-5.517843383111565,2.39482205238728,0.022685187066482013,0.16753838012513744,0.1354029270758022
alpha003,-0.3059233186464283,-2.00435230334417,0.0043054624824947025,0.09300893137817647,0.04629084990761363
alpha013,-0.04343897459069268,-0.3831641209273151,0.01942655233541167,0.0930503357979221,0.20877466125001864
alpha012,2.352908774696516,-0.3940798316304228,0.019293003260882305,0.11340890870847245,0.17011893933726727
alpha006,1.4452239670292855,-2.3167565879878005,0.00963642002861827,0.12262757012661095,0.07858281802916608
alpha010,-3.1304783201879793,3.1445068967905776,0.018319621877061782,0.15281349935583394,0.11988222214847406
alpha038,-0.008685929456797581,-3.431377126806856,0.04948139831796261,0.17621296058782518,0.2808045342005414
alpha005,7.317456753535012,-8.144857513006087,0.07164213754653417,0.1853241550392178,0.38657744065458416
alpha011,6.834257448740111,-4.955065579287377,0.02827758774498035,0.1205407981923491,0.23458935206200726
alpha077,-1.119426772567822,0.7366497484828649,0.004112481720855331,0.1148816090581666,0.03579756372295506
alpha088,-1.8640456948693096,-3.0087301824377466,0.035600349276804145,0.14164349901472684,0.25133768598234596
alpha049,0.27614856405788757,1.546275812387421,0.03839627352676109,0.16306688219342144,0.2354633449189114
alpha101,2.620849735195385,-1.9632958853976756,-0.03310829369357441,0.18451508267560945,-0.17943407776469486
alpha060,3.3050346971408295,-3.4198718632316716,0.02537527169798112,0.15870419788526946,0.15989036229731884
alpha071,0.1395055248254451,0.7261487371379438,0.010557569957289101,0.08558565539442761,0.12335676940994125
