name,return_max,return_min,ic_mean,ic_std,ir
alpha034,5.3866197586383,-0.9074171371792339,0.027073491808885294,0.13696359173504902,0.19766925988081532
alpha020,-1.0732452009654114,-2.6166785829928596,0.014979858578721153,0.1420360558550713,0.10546518268576877
alpha009,5.425391555795578,-5.713111339519239,0.028468638358896677,0.1514229139439889,0.1880074660921344
alpha037,4.690359877517203,-5.4106434846323825,0.026887176299227013,0.13523605532497565,0.19881662648778428
alpha036,0.897593543367492,1.1216385383883143,0.004019831358559743,0.11798831916897846,0.03406974001216757
alpha022,-2.160968342417302,-0.7686502340042978,0.0001898124961975232,0.09457823424896879,0.0020069363496241503
alpha026,1.9238847125291336,-0.4940197127900614,0.010847285110747007,0.12395054729696346,0.08751300697978236
alpha032,4.6952483212781,-2.6125684393984994,0.014246692704114307,0.10127706005503646,0.1406704805251288
alpha033,5.835155826245941,-6.035431188436968,0.039820479783002696,0.1717469051172455,0.23185558863968275
alpha031,0.7645315249060758,-5.84557079543746,0.014961033951084257,0.11852320499211942,0.1262287326104539
alpha025,6.714575111250731,-9.305190598144497,0.03828150543944973,0.16308412728794916,0.23473471070460503
alpha019,4.944217958962049,-3.788022935609092,0.02302293075581854,0.16276607745042895,0.1414479670239044
alpha018,4.369410415154817,-7.310557014799102,0.037851954762259034,0.16806307358455028,0.22522469662686626
alpha024,2.8614172988428166,-6.209147040958651,0.036681495440600266,0.1563081239181514,0.23467427361490195
alpha030,1.2264600121092428,-5.631268177616056,0.01719065436843745,0.13089166285998952,0.13133498339635066
